cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis,obs_u,obs_v,n_cycles
1583,17.0,-129.0,4.3956,34.5315,0.00099,-0.01435,0.00159,-0.00491,4.264e-05,-0.0007,0.0004,221
1584,19.0,-129.0,4.373,34.5214,0.00415,-0.01793,0.00033,-0.00394,4.7482e-05,-0.0082,0.0004,221
1585,21.0,-129.0,4.3182,34.5125,0.00981,-0.03557,0.00015,-0.00454,5.2265e-05,0.0012,-0.0002,217
1586,23.0,-129.0,4.2264,34.5013,0.00619,-0.03684,-0.00037,-0.00318,5.6985e-05,0.0022,-0.001,255
1588,27.0,-129.0,4.0052,34.4801,0.01171,-0.06723,0.00366,-0.00487,6.6211e-05,-0.0006,-0.0003,448
1590,31.0,-129.0,3.8029,34.4588,0.0138,-0.03597,0.00303,-0.00614,7.5114e-05,-0.0012,-0.0035,256
1591,33.0,-129.0,3.762,34.4475,0.00359,0.01059,0.00421,-0.00354,7.9431e-05,-0.0039,-0.0011,299
1592,35.0,-129.0,3.7623,34.4365,0.01344,-0.03647,0.00399,-0.0059,8.3652e-05,0.0006,0.0005,291
1595,41.0,-129.0,3.5213,34.4124,0.00067,0.0035,0.0108,-0.00374,9.5681e-05,-0.0027,-0.0003,281
1596,43.0,-129.0,3.5513,34.4025,0.01875,0.00608,0.00456,-0.00364,9.9464e-05,-0.001,0.0006,424
1597,45.0,-129.0,3.4636,34.3989,0.06045,-0.07347,0.00431,-0.00312,0.000103126,0.0008,-0.0017,259
1598,47.0,-129.0,3.3471,34.3864,0.07181,-0.00756,0.00638,-0.00372,0.000106662,0.0011,-0.0009,207
1600,-69.0,-127.0,1.3406,34.7259,-0.0061,0.07639,-0.00051,0.00116,-0.000136155,-0.0006,-0.0044,47
1601,-67.0,-127.0,1.5071,34.7305,0.02005,0.07231,-0.00074,0.00096,-0.000134248,-0.0067,-0.0042,32
1602,-65.0,-127.0,1.7168,34.7257,0.08452,0.11548,-0.00319,-0.00567,-0.000132178,0.0183,-0.0263,79
1603,-63.0,-127.0,1.8885,34.7168,0.06896,0.00085,-0.00421,0.00161,-0.000129946,0.0013,-0.029,122
1604,-61.0,-127.0,1.8685,34.7175,0.10517,0.07654,-0.01407,-0.01466,-0.000127556,0.0309,-0.0208,136
1606,-57.0,-127.0,2.4377,34.5771,0.06064,0.09731,-0.02181,-0.02946,-0.000122313,0.0521,-0.0353,120
1608,-53.0,-127.0,3.8832,34.3158,-0.07488,0.10924,0.00358,0.00153,-0.000116475,0.0214,-0.0023,207
1609,-51.0,-127.0,4.3595,34.3089,-0.11001,0.21084,5e-05,-0.00481,-0.000113341,0.0299,0.0166,220
1610,-49.0,-127.0,4.4978,34.309,-0.07066,-0.01771,-0.00097,0.00168,-0.000110068,0.0062,0.0045,318
1611,-47.0,-127.0,4.3235,34.3124,-0.06787,-0.0823,-0.00116,0.00121,-0.000106662,-0.0161,0.0026,267
1612,-45.0,-127.0,4.3601,34.3122,-0.02798,0.0719,-0.00025,-0.00054,-0.000103126,0.0063,0.0043,185
1613,-43.0,-127.0,4.5333,34.3098,-0.04055,0.07607,-0.00018,-0.00132,-9.9464e-05,-0.0003,0.0018,183
1614,-41.0,-127.0,4.6072,34.3091,-0.01636,0.00744,-0.00075,-0.00041,-9.5681e-05,-0.0028,0.0008,253
1615,-39.0,-127.0,4.6439,34.3074,-0.01688,0.02942,-1e-05,-0.00056,-9.1781e-05,0.007,0.0012,122
1616,-37.0,-127.0,4.6693,34.3063,-0.03953,-0.02941,0.00051,0.00098,-8.777e-05,-0.0048,0.0046,156
1621,-27.0,-127.0,4.2183,34.3553,-0.01295,-0.03769,0.00123,0.01361,-6.6211e-05,-0.012,0.0023,253
1622,-25.0,-127.0,4.122,34.3843,-0.00099,-0.04658,0.00067,0.01272,-6.1635e-05,-0.0074,0.0006,192
1623,-23.0,-127.0,4.1204,34.4266,-0.01218,0.05623,0.0004,0.02706,-5.6985e-05,0.0042,0.0033,127
1624,-21.0,-127.0,4.2013,34.4808,0.00433,0.0055,-0.0001,0.01966,-5.2265e-05,-0.0031,0.0034,115
1625,-19.0,-127.0,4.2346,34.51,-0.0027,0.04581,0.00065,0.00518,-4.7482e-05,-0.0006,0.0004,240
1626,-17.0,-127.0,4.3498,34.5174,0.00581,0.02233,-0.0007,0.00397,-4.264e-05,0.0023,-0.0007,234
1627,-15.0,-127.0,4.3815,34.5226,0.01153,0.022,-0.0011,-0.00041,-3.7747e-05,0.0008,-0.0005,217
1628,-13.0,-127.0,4.4255,34.5251,0.00948,0.02425,0.00049,0.00385,-3.2807e-05,-0.0019,-0.0014,182
1629,-11.0,-127.0,4.4462,34.5323,0.00917,-0.00476,0.00091,0.00266,-2.7828e-05,-0.0041,-0.0023,350
1630,-9.0,-127.0,4.4719,34.5393,-0.00269,0.02388,0.00021,0.00296,-2.2815e-05,0.0059,0.0008,342
1631,-7.0,-127.0,4.5015,34.5424,0.0081,0.00808,-3e-05,0.00065,-1.7774e-05,0.0044,-0.0005,295
1635,1.0,-127.0,4.6038,34.5559,0.00653,-0.00776,-7e-05,0.00115,2.545e-06,-0.0137,-0.0006,264
1636,3.0,-127.0,4.6333,34.5581,-0.00353,0.03612,-6e-05,0.00078,7.633e-06,-0.0042,0.0001,184
1638,7.0,-127.0,4.6015,34.5613,0.00127,-0.00538,0.0006,-0.00082,1.7774e-05,-0.0004,0.0016,414
1639,9.0,-127.0,4.55,34.5606,-0.00076,-0.01952,0.00081,-0.00147,2.2815e-05,0.0003,-0.0006,437
1641,13.0,-127.0,4.5063,34.5454,0.01638,-0.03399,-0.00151,-0.00298,3.2807e-05,-0.0139,0.0072,101
1642,15.0,-127.0,4.4586,34.5398,-0.00097,-0.00863,-0.0014,-0.0019,3.7747e-05,0.0058,0.0001,124
1643,17.0,-127.0,4.4337,34.532,0.01853,-0.00721,0.00011,-0.0043,4.264e-05,0.0007,-0.0013,156
1644,19.0,-127.0,4.3975,34.5223,0.00981,-0.03318,0.00151,-0.00491,4.7482e-05,-0.0086,0.0015,201
1645,21.0,-127.0,4.3179,34.5127,-0.01143,-0.03167,-0.00085,-0.00447,5.2265e-05,0.0017,-0.0005,144
1646,23.0,-127.0,4.2383,34.5024,0.01062,-0.04357,0.00017,-0.00275,5.6985e-05,0.0014,0.0005,161
1648,27.0,-127.0,4.0224,34.4891,0.01246,-0.06012,0.00232,-0.00506,6.6211e-05,-0.0007,0.0017,229
1653,37.0,-127.0,3.7252,34.4384,0.01435,-0.0067,0.00564,-0.00338,8.777e-05,0.0008,-0.0019,198
1654,39.0,-127.0,3.6302,34.4339,0.06484,-0.07131,0.00336,-0.00107,9.1781e-05,0.0057,0.0023,182
1655,41.0,-127.0,3.5541,34.4248,0.04468,0.00824,0.00369,-0.00549,9.5681e-05,-0.0076,-0.0017,236
1656,43.0,-127.0,3.5727,34.4118,0.02645,-0.00761,0.0059,-0.00471,9.9464e-05,-0.0003,-0.0028,352
1658,47.0,-127.0,3.4668,34.394,0.08037,-0.01615,0.0035,-0.00343,0.000106662,0.0045,0.0034,104
1659,-69.0,-125.0,1.3418,34.726,0.00813,0.09029,0.00047,0.00176,-0.000136155,0.001,-0.0022,51
1660,-67.0,-125.0,1.5256,34.7301,0.02177,0.08343,-0.00024,0.00022,-0.000134248,0.0053,0.0054,46
1661,-65.0,-125.0,1.7758,34.7232,0.04323,0.12564,-0.00209,-0.00622,-0.000132178,0.0352,-0.0064,75
1662,-63.0,-125.0,1.9485,34.7124,0.05178,0.01491,-0.00469,-0.0009,-0.000129946,0.004,-0.0181,98
1663,-61.0,-125.0,2.0069,34.6957,0.13479,0.09401,-0.02166,-0.02295,-0.000127556,0.0329,-0.0395,126
1664,-59.0,-125.0,2.2614,34.6323,0.00105,0.09337,-0.00127,-0.02454,-0.000125011,0.029,-0.0105,135
1665,-57.0,-125.0,2.5228,34.5524,0.06798,0.21288,-0.0165,-0.06092,-0.000122313,0.0875,-0.0229,112
1666,-55.0,-125.0,3.2794,34.3721,-0.02688,0.32699,-0.01261,-0.06281,-0.000119467,0.0526,0.0038,157
1667,-53.0,-125.0,3.7513,34.3225,-0.1233,0.19321,0.00658,-0.00553,-0.000116475,0.0316,0.0173,193
1670,-47.0,-125.0,4.2306,34.3116,-0.0467,-0.06754,0.0008,0.00305,-0.000106662,-0.0154,0.0092,253
1671,-45.0,-125.0,4.3279,34.3127,-0.00707,0.08946,0.00049,-0.00143,-0.000103126,0.0098,0.0005,167
1673,-41.0,-125.0,4.5503,34.3076,-0.04084,0.02211,-0.00035,0.00032,-9.5681e-05,-0.0056,0.0031,152
1674,-39.0,-125.0,4.6299,34.3075,-0.01187,0.03835,0.0001,-0.00073,-9.1781e-05,0.0045,0.0018,231
1675,-37.0,-125.0,4.6127,34.3061,-0.02504,-0.04739,-0.00037,0.00032,-8.777e-05,-0.0106,0.0038,143
1676,-35.0,-125.0,4.5547,34.3091,-0.01244,0.00754,-0.00134,0.00063,-8.3652e-05,0.0006,0.0018,153
1679,-29.0,-125.0,4.3235,34.3305,-0.00861,-0.05072,0.00056,0.00918,-7.0706e-05,-0.0044,0.002,301
1680,-27.0,-125.0,4.1952,34.356,-0.01141,-0.05508,0.00036,0.01359,-6.6211e-05,-0.0114,-0.001,302
1681,-25.0,-125.0,4.1229,34.3879,-0.00218,-0.01574,0.00232,0.01625,-6.1635e-05,-0.0095,0.0026,184
1682,-23.0,-125.0,4.1321,34.4359,0.01056,0.04645,0.00594,0.02599,-5.6985e-05,-0.0014,-0.0026,164
1685,-17.0,-125.0,4.3518,34.5158,-0.00723,0.03692,-0.00021,0.00271,-4.264e-05,-0.0035,-0.001,197
1687,-13.0,-125.0,4.4466,34.5256,-0.001,0.03853,-0.00055,0.00252,-3.2807e-05,-0.0025,-0.0008,140
1688,-11.0,-125.0,4.477,34.5329,0.00728,-0.00689,-0.00043,0.00302,-2.7828e-05,-0.0066,-0.0004,337
1689,-9.0,-125.0,4.485,34.5396,0.00807,0.01836,-0.00031,0.00261,-2.2815e-05,0.0072,-0.0001,334
1690,-7.0,-125.0,4.5238,34.5426,0.00943,0.00823,0.0007,0.00048,-1.7774e-05,-0.0007,-0.0008,248
1692,-3.0,-125.0,4.5423,34.5526,0.0108,0.00701,-0.0001,0.0023,-7.633e-06,-0.015,-0.0005,308
1695,3.0,-125.0,4.6237,34.5584,-0.00172,0.02095,0.00012,-0.00036,7.633e-06,0.0023,-0.0004,292
1697,7.0,-125.0,4.6108,34.5636,0.00258,-0.00358,0.00068,-0.0005,1.7774e-05,0.003,-0.0003,298
1698,9.0,-125.0,4.5652,34.5611,0.00214,-0.01903,-0.00022,-0.00221,2.2815e-05,0.004,0.0012,496
1699,11.0,-125.0,4.5326,34.5545,0.00407,0.00049,0.00045,-0.00363,2.7828e-05,-0.0025,0.0009,535
1700,13.0,-125.0,4.5362,34.5452,0.00155,-0.00792,0.00084,-0.00408,3.2807e-05,-0.0051,-0.0006,155
1701,15.0,-125.0,4.4734,34.5379,0.00969,-0.03528,-0.00016,-0.0028,3.7747e-05,0.0032,0.0009,202
1702,17.0,-125.0,4.4425,34.5332,0.00779,-0.01202,-0.00061,-0.00187,4.264e-05,-0.0009,0.0024,195
1704,21.0,-125.0,4.3027,34.5087,0.01237,-0.0451,-0.00101,-0.00364,5.2265e-05,-0.001,0.0004,114
1705,23.0,-125.0,4.2456,34.5021,0.00642,-0.02149,0.00084,-0.00341,5.6985e-05,0.0004,-0.0003,157
1706,25.0,-125.0,4.1493,34.4975,0.01231,-0.05137,-0.00199,-0.00152,6.1635e-05,-0.001,0.0,202
1708,29.0,-125.0,3.9556,34.4788,0.03326,-0.03403,0.00083,-0.004,7.0706e-05,0.0001,0.0008,334
1709,31.0,-125.0,3.892,34.4695,0.0254,-0.03207,0.00271,-0.00283,7.5114e-05,0.0007,-0.0024,231
1711,35.0,-125.0,3.7984,34.4548,0.02651,-0.01558,0.0057,-0.00215,8.3652e-05,-0.0064,0.0003,191
1713,39.0,-125.0,3.7178,34.4375,0.03207,-0.0529,0.00123,-0.00275,9.1781e-05,0.0031,0.0021,178
1717,-63.0,-123.0,1.9829,34.7085,0.02067,0.0393,-0.00361,-0.00477,-0.000129946,0.0143,0.0187,82
1719,-59.0,-123.0,2.2515,34.6335,-0.0034,0.06726,-0.0008,-0.01769,-0.000125011,0.0304,0.0159,136
1720,-57.0,-123.0,2.5734,34.5377,0.01722,0.28029,-0.01043,-0.07936,-0.000122313,0.0955,-0.0003,132
1721,-55.0,-123.0,3.1995,34.3711,-0.09907,0.14424,0.00831,-0.03633,-0.000119467,0.0118,0.0148,187
1724,-49.0,-123.0,4.3032,34.3082,-0.11471,0.00701,0.00353,0.00126,-0.000110068,0.0094,0.0125,243
1729,-39.0,-123.0,4.5741,34.3073,-0.04883,0.02347,1e-05,0.00038,-9.1781e-05,0.0008,0.0017,164
1731,-35.0,-123.0,4.508,34.3098,-0.02942,0.01349,0.00141,0.00211,-8.3652e-05,0.0072,-0.0006,94
1732,-33.0,-123.0,4.4786,34.3123,-0.02359,-0.03164,0.00107,0.00085,-7.9431e-05,-0.0059,-0.0022,191
1734,-29.0,-123.0,4.3044,34.333,-0.00982,-0.0323,0.00212,0.00729,-7.0706e-05,-0.0061,0.0019,227
1736,-25.0,-123.0,4.1235,34.3914,-0.00081,-0.00391,0.00203,0.01664,-6.1635e-05,-0.0081,0.0018,195
1737,-23.0,-123.0,4.1424,34.4418,-0.0088,0.03227,0.00246,0.02589,-5.6985e-05,-0.0027,-0.0014,143
1738,-21.0,-123.0,4.1908,34.4894,-0.0088,0.00216,0.00265,0.01668,-5.2265e-05,0.0012,-0.0013,148
1740,-17.0,-123.0,4.3335,34.5165,0.00069,0.03813,0.0011,0.00248,-4.264e-05,-0.0043,0.0008,188
1741,-15.0,-123.0,4.3781,34.5223,0.01443,0.01933,5e-05,0.0023,-3.7747e-05,-0.0029,0.0025,197
1743,-11.0,-123.0,4.4742,34.5325,-2e-05,-0.01351,0.00029,0.00273,-2.7828e-05,-0.0076,-0.0005,243
1744,-9.0,-123.0,4.4849,34.5385,-0.003,0.02699,0.00011,0.00257,-2.2815e-05,0.0045,0.0002,352
1745,-7.0,-123.0,4.5402,34.5448,-0.00445,0.01397,0.00053,0.00226,-1.7774e-05,-0.0,0.0,194
1750,3.0,-123.0,4.6174,34.5583,0.00413,0.02621,-0.00013,-1e-05,7.633e-06,0.0003,0.0039,174
1751,5.0,-123.0,4.6063,34.5615,-0.0027,-0.03627,0.00055,0.00293,1.2711e-05,-0.0018,0.0001,293
1752,7.0,-123.0,4.6097,34.5638,-0.00499,0.00656,-4e-05,-0.0004,1.7774e-05,0.0038,-0.001,295
1753,9.0,-123.0,4.5475,34.5616,-0.01153,-0.02078,0.00072,-0.00233,2.2815e-05,0.004,0.0009,426
1755,13.0,-123.0,4.5338,34.5472,0.00627,-0.02468,0.00081,-0.00219,3.2807e-05,0.0022,0.0019,140
1756,15.0,-123.0,4.4651,34.5405,-0.00913,-0.02495,0.00182,-0.00406,3.7747e-05,-0.0022,0.0005,300
1757,17.0,-123.0,4.4502,34.5313,-0.00852,-0.01003,0.0006,-0.00413,4.264e-05,0.0004,0.0006,228
1759,21.0,-123.0,4.347,34.5117,0.00727,-0.05342,0.00179,-0.00378,5.2265e-05,-0.0076,-0.0005,32
1761,25.0,-123.0,4.1711,34.4934,0.00446,-0.04414,0.00044,-0.00571,6.1635e-05,-0.0002,0.002,211
1763,29.0,-123.0,4.0055,34.4787,0.01907,-0.05671,7e-05,-0.00263,7.0706e-05,0.0028,0.0004,266
1765,33.0,-123.0,3.847,34.4691,0.0204,-0.02468,0.00338,-0.00269,7.9431e-05,0.0012,0.003,476
1766,35.0,-123.0,3.8514,34.463,0.04761,0.00738,0.00242,-0.00323,8.3652e-05,-0.005,0.0,332
1767,-69.0,-121.0,1.3693,34.7272,0.02423,0.12375,0.00078,0.00261,-0.000136155,-0.0046,-0.0168,12
1768,-67.0,-121.0,1.5877,34.7299,0.05603,0.09064,-0.00092,-0.00144,-0.000134248,0.0046,-0.002,37
1769,-65.0,-121.0,1.8524,34.7186,0.05723,0.11645,-0.00357,-0.00806,-0.000132178,0.0289,-0.0308,58
1770,-63.0,-121.0,2.0015,34.7044,0.02299,0.0447,-0.00535,-0.00649,-0.000129946,0.0056,-0.0043,97
1771,-61.0,-121.0,2.1212,34.6749,0.00101,0.0598,-0.00209,-0.01934,-0.000127556,0.0386,-0.0069,86
1772,-59.0,-121.0,2.2668,34.6295,0.02933,0.07889,-0.00627,-0.02259,-0.000125011,0.0426,-0.0057,137
1773,-57.0,-121.0,2.5935,34.5227,0.0171,0.25019,-0.01223,-0.07895,-0.000122313,0.0971,-0.0074,139
1776,-51.0,-121.0,3.7167,34.3289,-0.21296,0.25085,0.01224,-0.01356,-0.000113341,0.0321,0.0193,194
1777,-49.0,-121.0,4.1295,34.313,-0.11084,0.06199,0.00266,-0.00071,-0.000110068,0.0156,0.017,254
1779,-45.0,-121.0,4.2966,34.3095,-0.00838,0.08542,-0.00018,-0.00198,-0.000103126,0.0088,-0.0006,175
1780,-43.0,-121.0,4.4349,34.3059,-0.01689,0.06533,9e-05,-0.00173,-9.9464e-05,-0.0001,0.0039,113
1781,-41.0,-121.0,4.5136,34.3051,0.00811,-0.01395,-0.00047,0.00144,-9.5681e-05,-0.0074,-0.0006,80
1782,-39.0,-121.0,4.5039,34.3082,-0.03653,0.0053,0.00091,0.00099,-9.1781e-05,-0.001,0.0065,206
1784,-35.0,-121.0,4.4669,34.311,-0.00483,0.00551,-0.00061,0.0007,-8.3652e-05,0.0,-0.001,113
1786,-31.0,-121.0,4.3907,34.319,-0.01773,-0.04722,-0.00052,0.00642,-7.5114e-05,-0.0044,0.0008,172
1788,-27.0,-121.0,4.1777,34.3626,-0.00907,-0.0398,0.00147,0.01425,-6.6211e-05,-0.009,0.0017,367
1790,-23.0,-121.0,4.0983,34.4483,-0.01891,0.04883,0.00151,0.02341,-5.6985e-05,0.0011,0.0003,181
1791,-21.0,-121.0,4.179,34.4936,-0.0071,0.0053,0.00022,0.01523,-5.2265e-05,0.0044,-0.0036,169
1793,-17.0,-121.0,4.3476,34.519,-0.00067,0.02159,0.00057,0.00319,-4.264e-05,-0.0018,0.0009,236
1794,-15.0,-121.0,4.3905,34.5237,0.0008,0.02929,0.00051,0.00071,-3.7747e-05,-0.0013,-0.0,177
1795,-13.0,-121.0,4.4431,34.526,-4e-05,0.02592,-0.00073,0.00284,-3.2807e-05,-0.0043,-0.0009,195
1796,-11.0,-121.0,4.4764,34.533,-0.01193,-0.01152,0.00016,0.0027,-2.7828e-05,-0.0082,0.0013,301
1797,-9.0,-121.0,4.4805,34.5391,-0.00492,0.01929,-0.00019,0.00314,-2.2815e-05,0.0042,-0.0007,229
1798,-7.0,-121.0,4.515,34.5463,-0.01182,0.01003,0.0005,0.00154,-1.7774e-05,0.0014,-0.0012,281
1800,-3.0,-121.0,4.5738,34.553,-0.01563,-0.00019,-4e-05,0.00187,-7.633e-06,-0.0179,0.0023,236
1802,1.0,-121.0,4.5988,34.5561,-0.00519,0.0063,0.00052,0.00094,2.545e-06,-0.0119,-0.0023,251
1805,7.0,-121.0,4.5974,34.5642,0.0035,-0.00095,0.00033,-0.0004,1.7774e-05,0.0036,0.001,226
1806,9.0,-121.0,4.5351,34.562,0.00583,-0.01103,5e-05,-0.00256,2.2815e-05,0.0052,-0.0006,375
1808,13.0,-121.0,4.5584,34.5492,0.00854,-0.04252,0.0011,-0.00252,3.2807e-05,-0.0062,-0.0026,117
1809,15.0,-121.0,4.4752,34.5419,0.00322,-0.02301,0.00036,-0.00408,3.7747e-05,-0.0024,0.0021,231
1810,17.0,-121.0,4.4393,34.5341,9e-05,-0.00264,0.00138,-0.00346,4.264e-05,0.0029,-0.0018,199
1811,19.0,-121.0,4.4232,34.5255,-0.00011,-0.02158,0.00139,-0.00462,4.7482e-05,-0.0016,-0.002,220
1812,21.0,-121.0,4.3388,34.5152,-0.00398,-0.0423,0.00226,-0.00359,5.2265e-05,0.0028,-0.005,110
1813,23.0,-121.0,4.2599,34.5089,-0.00109,-0.02796,0.00157,-0.0036,5.6985e-05,-0.0014,-0.001,128
1814,25.0,-121.0,4.1778,34.4983,0.00546,-0.03872,0.00155,-0.00481,6.1635e-05,0.0005,-0.0011,166
1815,27.0,-121.0,4.117,34.4906,-0.00483,-0.03244,0.00253,-0.00402,6.6211e-05,-0.0021,0.0027,189
1816,29.0,-121.0,4.0275,34.482,0.00827,-0.04591,0.00119,-0.00207,7.0706e-05,0.0051,-0.001,272
1818,33.0,-121.0,3.9572,34.4725,0.09748,0.00862,-0.00085,-0.0031,7.9431e-05,0.0084,0.0049,187
1819,-69.0,-119.0,1.3931,34.7279,0.03795,0.13625,0.00085,0.00261,-0.000136155,-0.0007,0.0013,15
1820,-67.0,-119.0,1.6349,34.7291,0.04751,0.10312,-0.00089,-0.00251,-0.000134248,0.0204,-0.0061,40
1821,-65.0,-119.0,1.9021,34.7157,0.04205,0.10108,-0.00216,-0.0091,-0.000132178,0.0098,-0.0173,54
1823,-61.0,-119.0,2.1476,34.6684,0.03727,0.0439,-0.00724,-0.01475,-0.000127556,0.0215,-0.0169,109
1824,-59.0,-119.0,2.3022,34.6225,0.02661,0.09124,-0.0065,-0.02666,-0.000125011,0.0447,-0.0052,126
1825,-57.0,-119.0,2.6012,34.514,0.00179,0.18161,-0.00325,-0.06604,-0.000122313,0.0646,-0.0218,135
1826,-55.0,-119.0,2.854,34.425,-0.14575,0.05075,0.03782,-0.01476,-0.000119467,0.0118,0.0411,127
1827,-53.0,-119.0,3.035,34.3946,-0.17632,0.10166,0.0309,-0.01343,-0.000116475,0.0244,0.0389,182
1829,-49.0,-119.0,3.9599,34.3176,-0.1261,0.18333,0.00403,-0.00602,-0.000110068,0.0217,0.0101,268
1830,-47.0,-119.0,4.1022,34.3135,-0.06039,0.01061,0.00172,-0.00039,-0.000106662,0.0006,0.0042,124
1831,-45.0,-119.0,4.2551,34.3099,-0.05398,0.09331,0.00058,-0.00191,-0.000103126,0.0037,0.0039,247
1832,-43.0,-119.0,4.4111,34.3057,-0.01482,0.06388,-0.00091,-0.00225,-9.9464e-05,0.0021,0.0028,122
1833,-41.0,-119.0,4.4981,34.3045,-0.03515,-0.01357,0.00021,0.00215,-9.5681e-05,-0.0048,0.0032,125
1834,-39.0,-119.0,4.4504,34.3091,-0.00938,-0.00747,-0.00086,0.00096,-9.1781e-05,-0.0021,-0.0003,214
1835,-37.0,-119.0,4.5057,34.3077,0.00095,0.03238,-0.00124,-0.00091,-8.777e-05,0.0027,0.0002,169
1836,-35.0,-119.0,4.5051,34.3068,0.0258,0.00197,-0.00295,-0.00166,-8.3652e-05,-0.0004,-0.0001,160
1837,-33.0,-119.0,4.4634,34.3072,0.00013,-0.05729,-0.00138,0.00361,-7.9431e-05,-0.0047,-0.0012,268
1838,-31.0,-119.0,4.3445,34.3172,-0.01445,-0.05238,-0.00118,0.00522,-7.5114e-05,-0.0056,0.0038,186
1840,-27.0,-119.0,4.1631,34.3647,-0.01062,-0.04146,0.00087,0.01616,-6.6211e-05,-0.01,0.0018,330
1841,-25.0,-119.0,4.0773,34.4043,0.00909,-0.03168,0.00372,0.01852,-6.1635e-05,-0.0084,-0.0003,120
1844,-19.0,-119.0,4.2327,34.5112,0.00062,0.06615,0.00084,0.00414,-4.7482e-05,-0.0007,-0.0018,157
1845,-17.0,-119.0,4.3412,34.5202,0.00108,0.01719,0.00103,0.00322,-4.264e-05,-0.0087,0.0011,230
1846,-15.0,-119.0,4.389,34.5233,-0.00144,0.03327,-0.0004,-0.00107,-3.7747e-05,0.0,0.0037,138
1847,-13.0,-119.0,4.4624,34.5249,0.01688,0.01241,9e-05,0.00298,-3.2807e-05,-0.0088,0.003,213
1849,-9.0,-119.0,4.4603,34.539,-0.01066,0.02467,0.00039,0.0029,-2.2815e-05,0.0016,0.0004,216
1851,-5.0,-119.0,4.484,34.5483,0.00244,0.00423,0.00052,0.00142,-1.2711e-05,0.0067,-0.002,253
1853,-1.0,-119.0,4.5722,34.5531,-0.01078,0.01172,0.0,0.00026,-2.545e-06,0.0153,-0.0002,363
1854,1.0,-119.0,4.5845,34.557,-0.00076,0.00571,0.00012,0.00208,2.545e-06,-0.0075,0.0,281
1856,5.0,-119.0,4.6067,34.5644,0.00451,-0.03089,0.0007,0.00238,1.2711e-05,-0.0006,-0.0,210
1857,7.0,-119.0,4.607,34.5665,0.00721,0.00979,0.00164,0.00011,1.7774e-05,0.0056,-0.0023,209
1858,9.0,-119.0,4.5714,34.5636,0.01447,-0.01675,0.00116,-0.00259,2.2815e-05,0.0024,-0.0012,328
1860,13.0,-119.0,4.5526,34.5512,0.00024,-0.059,0.00018,-0.00319,3.2807e-05,0.0002,-0.0,230
1862,17.0,-119.0,4.4436,34.5362,0.00407,0.00462,0.0008,-0.00288,4.264e-05,0.003,-0.0006,261
1863,19.0,-119.0,4.4157,34.5288,0.00485,-0.04024,0.00162,-0.00381,4.7482e-05,-0.0019,0.0025,173
1865,23.0,-119.0,4.2765,34.5098,0.01376,-0.04187,0.00044,-0.0036,5.6985e-05,0.0007,-0.0019,180
1866,25.0,-119.0,4.1995,34.4992,0.01933,-0.03323,0.00106,-0.00508,6.1635e-05,0.002,0.0008,158
1867,27.0,-119.0,4.123,34.4907,0.0111,-0.02572,-0.00047,-0.00459,6.6211e-05,-0.0031,-0.0023,156
1868,29.0,-119.0,4.0738,34.4821,0.04096,-0.03554,0.0006,-0.00101,7.0706e-05,0.0062,-0.0026,110
1869,31.0,-119.0,4.0144,34.4812,0.03499,0.02022,0.00131,-0.00266,7.5114e-05,-0.0043,-0.005,125
1870,-67.0,-117.0,1.6707,34.7287,0.03668,0.10397,-0.00014,-0.00316,-0.000134248,0.016,0.0008,35
1871,-65.0,-117.0,1.931,34.7136,0.02567,0.09865,-0.00351,-0.01124,-0.000132178,0.0066,-0.002,46
1872,-63.0,-117.0,2.0886,34.685,0.05401,0.05936,-0.0134,-0.01285,-0.000129946,0.0193,0.003,92
1874,-59.0,-117.0,2.3253,34.6139,0.01937,0.09108,-0.00889,-0.03139,-0.000125011,0.0304,-0.0108,167
1875,-57.0,-117.0,2.6009,34.5085,0.00429,0.13022,-0.00769,-0.04798,-0.000122313,0.0503,0.0033,117
1878,-51.0,-117.0,3.1068,34.3851,-0.05061,0.19893,0.00815,-0.02457,-0.000113341,0.0316,0.0222,186
1880,-47.0,-117.0,4.0368,34.3157,-0.0164,-0.00639,0.00012,0.00098,-0.000106662,0.0014,0.0041,120
1881,-45.0,-117.0,4.2004,34.31,0.01876,0.10924,-0.00147,-0.00293,-0.000103126,0.0073,-0.002,174
1884,-39.0,-117.0,4.4645,34.3064,0.0029,0.02359,-0.0008,-0.00041,-9.1781e-05,0.0027,0.0,213
1887,-33.0,-117.0,4.4621,34.3048,-0.01175,-0.06574,-0.00099,0.00434,-7.9431e-05,-0.0059,0.0001,351
1889,-29.0,-117.0,4.2631,34.3345,0.0085,-0.02663,0.00128,0.01089,-7.0706e-05,-0.0028,0.0017,116
1890,-27.0,-117.0,4.1423,34.3683,-0.01212,-0.05158,0.00246,0.01781,-6.6211e-05,-0.0128,0.0028,169
1891,-25.0,-117.0,4.092,34.409,-1e-05,-0.00814,0.00101,0.01825,-6.1635e-05,-0.0084,0.0017,151
1892,-23.0,-117.0,4.0959,34.4508,0.01998,0.02583,0.00332,0.02009,-5.6985e-05,0.0027,-0.0004,201
1893,-21.0,-117.0,4.1648,34.4916,0.00786,0.02109,0.00172,0.01483,-5.2265e-05,0.004,-0.0024,160
