cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis
4460,-7.0,3.0,4.3207,34.5937,-0.00214,0.02388,0.00107,0.00399,-1.7774e-05
4461,-5.0,3.0,4.3791,34.6056,-0.00639,0.021,-0.00043,0.00433,-1.2711e-05
4463,-1.0,3.0,4.4931,34.6312,-0.00076,0.02501,0.00065,0.00557,-2.545e-06
4468,67.0,3.0,-0.6523,34.9115,-0.1505,0.02631,0.00156,-0.00216,0.000134248
4471,73.0,3.0,-0.6621,34.905,0.08682,-0.18413,0.0023,-0.00325,0.000139469
4476,-65.0,5.0,0.3677,34.6824,0.07647,-0.03511,0.00192,-0.00022,-0.000132178
4481,-53.0,5.0,1.3705,34.7142,0.07863,0.43997,0.00051,0.0115,-0.000116475
4490,-35.0,5.0,3.9696,34.321,0.05491,0.095,0.00715,0.01247,-8.3652e-05
4493,-29.0,5.0,3.6314,34.4281,-0.0235,-0.05122,0.0064,0.01959,-7.0706e-05
4498,-19.0,5.0,3.8768,34.5357,0.00133,0.04129,0.00061,-0.00073,-4.7482e-05
4508,1.0,5.0,4.5472,34.6334,-0.0078,0.02416,0.00121,0.00287,2.545e-06
4509,3.0,5.0,4.5884,34.6431,-0.00783,0.0077,0.00162,0.00286,7.633e-06
4512,67.0,5.0,-0.7858,34.9119,-0.18162,0.12964,-5e-05,-0.00275,0.000134248
4514,71.0,5.0,-0.0051,34.909,-0.13208,-0.21383,-0.00229,-0.00012,0.000137896
4516,75.0,5.0,-0.7009,34.9032,0.19689,0.02986,0.00452,0.00035,0.000140873
4519,-67.0,7.0,0.4631,34.6848,0.04301,0.00746,0.0005,0.00022,-0.000134248
4523,-53.0,7.0,1.4709,34.7158,0.05596,0.56634,0.00126,0.00984,-0.000116475
4530,-39.0,7.0,3.5394,34.3068,0.02117,0.07948,0.01471,-0.00517,-9.1781e-05
4533,-33.0,7.0,4.0155,34.351,-0.07496,-0.05959,0.00702,0.00998,-7.9431e-05
4534,-31.0,7.0,3.7976,34.3877,-0.05117,-0.11717,0.00523,0.02319,-7.5114e-05
4535,-29.0,7.0,3.6101,34.4377,-0.01102,-0.03638,0.00206,0.01555,-7.0706e-05
4537,-25.0,7.0,3.5923,34.5067,0.02318,0.04157,0.00014,0.01359,-6.1635e-05
4550,1.0,7.0,4.5402,34.6329,0.00644,0.01425,-0.00257,0.00162,2.545e-06
4552,41.0,7.0,13.092,38.4706,0.04398,-0.00869,0.01551,-0.005,9.5681e-05
4553,69.0,7.0,-0.0919,34.9067,-0.0892,0.23593,-0.00062,0.00032,0.000136155
4554,71.0,7.0,-0.1434,34.9075,-0.22662,-0.15666,-0.00197,0.00056,0.000137896
4560,-53.0,9.0,1.4774,34.7134,-0.08991,0.62558,-0.00443,0.00846,-0.000116475
4565,-43.0,9.0,3.0387,34.3481,-0.02471,0.09752,0.00036,-0.00499,-9.9464e-05
4570,-33.0,9.0,3.9127,34.3581,-0.03496,-0.09169,9e-05,0.01345,-7.9431e-05
4571,-31.0,9.0,3.7246,34.3906,-0.03226,-0.08084,0.00278,0.01993,-7.5114e-05
4572,-29.0,9.0,3.5539,34.4416,-0.05346,-0.04136,0.00576,0.01981,-7.0706e-05
4576,-21.0,9.0,3.8022,34.5347,0.01128,0.03637,-0.00265,0.00083,-5.2265e-05
4581,-11.0,9.0,4.2367,34.5797,0.00467,0.02357,0.00082,0.00383,-2.7828e-05
4582,-9.0,9.0,4.2834,34.5896,0.01307,0.02368,0.00159,0.00482,-2.2815e-05
4596,-47.0,11.0,2.6987,34.4764,-0.00511,0.12925,0.00118,-0.06035,-0.000106662
4604,-31.0,11.0,3.6354,34.4096,-0.05775,-0.08201,0.01583,0.02122,-7.5114e-05
4608,-23.0,11.0,3.7255,34.5318,0.04102,0.05334,-0.00388,-0.00374,-5.6985e-05
4612,-11.0,11.0,4.2529,34.5836,0.01288,0.02798,0.00246,0.00376,-2.7828e-05
4613,-9.0,11.0,4.3125,34.5937,0.01817,0.0204,0.00278,0.00559,-2.2815e-05
4616,71.0,11.0,-0.3807,34.9065,-0.071,-0.12991,0.00119,0.00192,0.000137896
4623,-53.0,13.0,0.8662,34.7019,-0.08612,0.48585,-0.00061,0.01911,-0.000116475
4627,-45.0,13.0,2.9372,34.3968,0.04116,0.16598,0.01156,-0.02528,-0.000103126
4628,-43.0,13.0,3.2788,34.3771,0.12272,0.12424,0.00993,0.00013,-9.9464e-05
4634,-31.0,13.0,3.509,34.4429,-0.07229,-0.06601,0.01851,0.01862,-7.5114e-05
4635,-29.0,13.0,3.4302,34.4886,-0.0007,0.01348,0.01116,0.01615,-7.0706e-05
4640,75.0,13.0,-0.4645,34.9097,-0.0962,0.02176,0.00398,-0.00044,0.000140873
4643,-57.0,15.0,0.1488,34.6739,0.04778,0.02498,0.00274,0.00206,-0.000122313
4646,-51.0,15.0,1.9639,34.7138,0.12899,0.40387,-0.00713,-0.02939,-0.000113341
4647,-49.0,15.0,2.5045,34.59,0.0027,0.0844,-0.00692,-0.05681,-0.000110068
4650,-43.0,15.0,3.4283,34.3943,0.05133,0.10141,0.01467,0.00432,-9.9464e-05
4651,-41.0,15.0,3.6594,34.4023,0.04328,0.13562,0.0157,0.00841,-9.5681e-05
4653,-37.0,15.0,3.9342,34.4109,0.00555,0.00028,0.02571,-0.01212,-8.777e-05
4654,-35.0,15.0,3.8092,34.4126,-0.12618,-0.16311,0.02532,0.01237,-8.3652e-05
4656,71.0,15.0,-0.4829,34.9111,-0.01791,-0.09191,0.00524,0.00158,0.000137896
4658,-59.0,17.0,0.2845,34.6797,0.06775,-0.08391,0.00422,-0.00216,-0.000125011
4659,-57.0,17.0,0.211,34.6775,0.05202,0.03093,0.00305,0.00057,-0.000122313
4660,-55.0,17.0,0.3703,34.6818,0.09388,0.11373,0.0017,0.00213,-0.000119467
4661,-53.0,17.0,1.0305,34.7073,0.07212,0.51048,0.0029,0.02126,-0.000116475
4667,-41.0,17.0,3.6107,34.4274,-0.03956,0.13075,0.01166,0.00201,-9.5681e-05
4672,37.0,17.0,13.7364,38.7345,0.00922,-0.01555,0.00569,-0.00766,8.777e-05
4674,-59.0,19.0,0.3391,34.682,0.03358,-0.07018,-0.00034,-0.00085,-0.000125011
4676,-55.0,19.0,0.4736,34.6839,0.05649,0.15558,0.00165,0.00402,-0.000119467
4679,-49.0,19.0,2.4124,34.6319,-0.02124,0.09931,0.0074,-0.05419,-0.000110068
4684,-39.0,19.0,4.1369,34.4742,0.61734,-0.02914,0.01737,0.02349,-9.1781e-05
4685,-37.0,19.0,3.425,34.4946,-0.23505,-0.25158,0.01425,-0.00844,-8.777e-05
4686,35.0,19.0,13.7392,38.744,-0.00098,0.0304,0.00138,0.00928,8.3652e-05
4688,-67.0,21.0,0.6044,34.6936,0.01299,0.05353,-0.00037,0.00374,-0.000134248
4690,-55.0,21.0,0.4817,34.6838,-0.03681,0.17468,-0.00167,0.00502,-0.000119467
4691,-53.0,21.0,1.0213,34.7042,-0.08596,0.37596,-0.0057,0.01659,-0.000116475
4693,-49.0,21.0,2.3733,34.647,-0.02469,0.12335,0.01109,-0.05289,-0.000110068
4696,-43.0,21.0,3.5336,34.4287,0.02416,0.08474,0.00247,0.01844,-9.9464e-05
4699,-59.0,23.0,0.5806,34.6856,0.17251,-0.08924,0.00903,-0.00174,-0.000125011
4701,-53.0,23.0,0.8485,34.6954,-0.13188,0.32373,-0.00525,0.01524,-0.000116475
4703,-49.0,23.0,2.3722,34.6514,0.02389,0.14087,-0.00687,-0.05659,-0.000110068
4705,-45.0,23.0,3.0594,34.4203,-0.00799,0.23433,0.00419,-0.01911,-0.000103126
4709,-37.0,23.0,7.1462,34.5812,0.50377,-0.47314,-0.00619,-0.00042,-8.777e-05
4716,-51.0,25.0,1.7658,34.7233,0.02731,0.4293,-0.00034,-0.00616,-0.000113341
4718,-47.0,25.0,2.6524,34.5134,-0.00045,0.10737,0.00197,-0.05046,-0.000106662
4725,-59.0,27.0,0.9693,34.7064,0.09107,0.0343,0.00492,0.00211,-0.000125011
4729,-51.0,27.0,1.8625,34.7199,0.12655,0.29539,-0.00899,-0.01708,-0.000113341
4735,-39.0,27.0,4.0772,34.4509,0.31527,0.29023,0.00377,0.00315,-9.1781e-05
4739,-61.0,29.0,0.7852,34.7004,0.00138,0.08298,0.00238,0.00422,-0.000127556
4740,-59.0,29.0,1.0264,34.7093,0.02485,0.10496,0.00105,0.00346,-0.000125011
4741,-57.0,29.0,1.3028,34.7206,0.05804,0.149,0.00062,0.00511,-0.000122313
4742,-55.0,29.0,1.5084,34.7258,0.14852,0.03936,0.00369,0.0001,-0.000119467
4743,-53.0,29.0,1.7533,34.7242,0.23009,0.17551,0.00306,-0.00018,-0.000116475
4748,-43.0,29.0,3.5247,34.4209,-0.05156,0.16228,-0.00179,-0.00513,-9.9464e-05
4753,33.0,29.0,13.7145,38.7387,-0.00977,0.00096,-0.00422,0.00038,7.9431e-05
4758,-55.0,31.0,1.6102,34.7268,0.04505,0.11813,-0.00041,0.00141,-0.000119467
4760,-51.0,31.0,2.234,34.6879,0.00181,0.19639,0.00804,-0.04769,-0.000113341
4765,-41.0,31.0,4.0289,34.4351,-0.06247,0.44655,0.00745,0.01281,-9.5681e-05
4767,-37.0,31.0,6.7896,34.5297,-0.5841,0.79738,-0.03277,0.03896,-8.777e-05
4768,-35.0,31.0,7.5024,34.5682,-0.14317,-0.08703,-0.00817,-0.00431,-8.3652e-05
4769,-33.0,31.0,7.1707,34.5629,0.05663,-0.25422,-0.00392,0.0052,-7.9431e-05
4770,-31.0,31.0,6.0788,34.5774,0.54739,-0.59014,-0.00864,0.00714,-7.5114e-05
4771,33.0,31.0,13.6948,38.7324,-0.00941,0.01547,-0.00122,0.00633,7.9431e-05
4776,-55.0,33.0,1.6879,34.7272,0.07724,0.13225,0.00101,0.00057,-0.000119467
4777,-53.0,33.0,1.9816,34.7212,0.07749,0.14098,-0.00349,-0.00625,-0.000116475
4778,-51.0,33.0,2.2149,34.7,0.0079,0.10787,0.00227,-0.02404,-0.000113341
4779,-49.0,33.0,2.5867,34.5573,-0.1144,0.16876,0.04683,-0.07924,-0.000110068
4780,-47.0,33.0,2.8671,34.4374,0.00226,0.08352,0.00625,-0.02725,-0.000106662
4781,-45.0,33.0,3.0578,34.4206,-0.08181,0.11483,6e-05,0.00149,-0.000103126
4782,-43.0,33.0,3.3787,34.4203,-0.07508,0.18553,-0.0007,-0.00087,-9.9464e-05
4783,-41.0,33.0,3.9078,34.4306,-0.01298,0.26955,-0.00859,0.00713,-9.5681e-05
4784,-39.0,33.0,4.7268,34.4436,0.22515,0.47147,-0.00254,0.01102,-9.1781e-05
4786,-35.0,33.0,7.2393,34.5551,-0.09254,-0.11071,-0.00572,-0.00158,-8.3652e-05
4793,-61.0,35.0,0.9279,34.7089,0.04608,0.11678,0.0016,0.00632,-0.000127556
4797,-53.0,35.0,2.0858,34.7153,0.06814,0.12257,-0.0038,-0.00976,-0.000116475
4798,-51.0,35.0,2.2462,34.6952,0.02533,0.05497,-0.00427,-0.01407,-0.000113341
4805,-37.0,35.0,7.1526,34.5407,0.32625,0.36216,0.02392,0.02398,-8.777e-05
4806,-35.0,35.0,7.2765,34.555,0.08904,-0.1844,0.00165,-0.01241,-8.3652e-05
4812,-63.0,37.0,0.7944,34.7008,0.02379,0.02675,-0.00018,-0.00054,-0.000129946
4816,-55.0,37.0,1.925,34.7278,0.0657,0.14309,0.0006,-0.00333,-0.000119467
4817,-53.0,37.0,2.131,34.7128,0.00133,0.08618,0.00044,-0.01094,-0.000116475
4821,-45.0,37.0,2.8506,34.4512,-0.05642,0.05801,0.02141,-0.00494,-0.000103126
4822,-43.0,37.0,3.19,34.4374,-0.00355,0.2571,0.0078,-0.00501,-9.9464e-05
4824,-39.0,37.0,5.6992,34.4625,-0.49942,0.93718,-0.02198,0.03887,-9.1781e-05
4825,-37.0,37.0,7.1797,34.5434,-0.24476,0.35241,-0.02205,0.02035,-8.777e-05
4831,-25.0,37.0,5.5447,34.5801,0.05831,0.00314,0.00077,0.05228,-6.1635e-05
4833,-21.0,37.0,6.1836,34.7378,0.16711,0.00502,-0.00627,0.01415,-5.2265e-05
4837,-59.0,39.0,1.3242,34.7245,-0.0143,0.09051,0.0005,0.00376,-0.000125011
4844,-45.0,39.0,2.8155,34.4701,-0.00398,0.09291,-0.00148,-0.01251,-0.000103126
4850,-33.0,39.0,7.0265,34.5217,-0.0678,-0.15635,-0.00728,-0.00734,-7.9431e-05
4852,-29.0,39.0,6.2493,34.5096,-0.12219,-0.18935,-0.01086,0.00157,-7.0706e-05
4858,43.0,39.0,8.9499,22.2668,0.0002,-0.00072,0.00108,-0.00054,9.9464e-05
4863,-53.0,41.0,1.9457,34.7232,-0.03134,-0.02568,0.00165,0.0004,-0.000116475
4864,-51.0,41.0,2.0616,34.7184,-0.01188,0.18035,0.00371,-0.02191,-0.000113341
4865,-49.0,41.0,2.4593,34.6247,-0.01261,0.09915,0.00889,-0.04583,-0.000110068
4874,-31.0,41.0,6.4649,34.4906,0.00334,-0.18278,-0.00132,-0.00641,-7.5114e-05
4880,-19.0,41.0,6.3167,34.7914,-0.10108,0.0773,0.00037,0.00655,-4.7482e-05
4893,-43.0,43.0,3.003,34.4651,-0.04056,0.33387,0.00787,-0.02472,-9.9464e-05
4899,-31.0,43.0,6.5457,34.4989,0.01149,-0.17847,0.00111,-0.00478,-7.5114e-05
4902,-25.0,43.0,5.2644,34.616,-0.17811,0.21071,0.00326,0.07867,-6.1635e-05
4903,-15.0,43.0,6.24,34.8139,-0.00884,-0.06871,-0.00512,-0.00339,-3.7747e-05
4907,-7.0,43.0,6.381,34.9074,0.03097,0.13212,-0.00268,0.01034,-1.7774e-05
4912,-59.0,45.0,1.5004,34.7301,0.06965,0.0629,0.00346,0.00138,-0.000125011
4915,-51.0,45.0,2.1946,34.6995,0.0351,0.16644,-0.00553,-0.03309,-0.000113341
4916,-49.0,45.0,2.4763,34.6124,-0.01974,0.07581,0.00637,-0.03902,-0.000110068
4918,-45.0,45.0,2.6673,34.4842,-0.03671,-0.05905,0.01567,0.02252,-0.000103126
4920,-41.0,45.0,4.1236,34.4214,-0.00384,0.76496,0.00016,0.00659,-9.5681e-05
4922,-37.0,45.0,7.2415,34.534,0.06577,0.05526,0.00074,0.00309,-8.777e-05
4924,-33.0,45.0,6.8803,34.5117,-0.26669,-0.4155,-0.01671,-0.02942,-7.9431e-05
4931,-7.0,45.0,6.4421,34.8977,-0.04453,0.05842,-0.01323,0.01421,-1.7774e-05
4934,-1.0,45.0,7.0008,35.0062,-0.02641,0.08576,-0.00469,0.01795,-2.545e-06
4935,-65.0,47.0,0.5014,34.6831,-0.08388,0.20832,-0.00456,0.01169,-0.000132178
4936,-61.0,47.0,1.3442,34.7287,0.08151,0.10642,0.00592,0.00363,-0.000127556
4938,-57.0,47.0,1.5757,34.7327,0.09857,-0.04684,0.00343,-0.00119,-0.000122313
4939,-55.0,47.0,1.5737,34.7339,0.11352,0.09034,0.00221,0.0009,-0.000119467
4944,-43.0,47.0,2.8396,34.519,-0.09345,0.41522,0.02511,-0.05098,-9.9464e-05
4950,-31.0,47.0,6.511,34.4795,0.03776,-0.09294,-0.00063,-0.00635,-7.5114e-05
4952,-27.0,47.0,5.9513,34.4891,0.00555,-0.35814,-0.01323,0.00729,-6.6211e-05
4955,-7.0,47.0,6.3256,34.8654,-0.01505,0.04847,-0.01235,0.02199,-1.7774e-05
4956,-5.0,47.0,6.4643,34.9157,0.02477,0.05616,-0.00181,0.0152,-1.2711e-05
4957,-3.0,47.0,6.7954,34.9672,0.04465,0.20894,0.00272,0.03014,-7.633e-06
4964,-53.0,49.0,2.0994,34.7117,0.10506,0.17919,-0.01209,-0.02473,-0.000116475
4965,-51.0,49.0,2.3519,34.6607,0.04957,0.04183,-0.01549,-0.01344,-0.000113341
4966,-49.0,49.0,2.4075,34.6439,-0.01109,0.02288,0.0065,-0.0099,-0.000110068
4968,-45.0,49.0,2.4714,34.5901,-0.07754,0.03791,0.02636,0.00452,-0.000103126
4969,-43.0,49.0,2.7057,34.5454,-0.03815,0.29244,0.0036,-0.05594,-9.9464e-05
4974,-33.0,49.0,6.7214,34.4924,-0.00507,-0.05328,-0.0029,-0.00357,-7.9431e-05
4982,-7.0,49.0,6.2641,34.8497,-0.06309,0.07813,-0.00771,0.02541,-1.7774e-05
4988,13.0,49.0,10.4108,35.7634,-0.1211,-0.09874,-0.03969,-0.03701,3.2807e-05
4989,-65.0,51.0,0.408,34.6802,0.05234,0.36242,0.00271,0.01762,-0.000132178
4990,-59.0,51.0,1.5861,34.7374,-0.01248,0.07616,0.0001,0.00046,-0.000125011
4991,-57.0,51.0,1.7284,34.7373,-0.00108,0.03263,0.0006,-0.00047,-0.000122313
4992,-55.0,51.0,1.8374,34.7349,0.0442,0.11492,0.00025,-0.00252,-0.000119467
4993,-53.0,51.0,2.1678,34.7061,0.01767,0.15186,0.00224,-0.02689,-0.000116475
4995,-49.0,51.0,2.4064,34.6497,0.00192,0.02125,0.00109,-0.00327,-0.000110068
4996,-45.0,51.0,2.5033,34.5975,-0.23925,-0.11534,0.01916,0.00263,-0.000103126
4997,-43.0,51.0,2.7391,34.5402,0.10095,0.31531,-0.00964,-0.0536,-9.9464e-05
5001,-35.0,51.0,6.8074,34.4915,0.0163,-0.14554,-0.00107,-0.00856,-8.3652e-05
5002,-33.0,51.0,6.756,34.4876,0.01105,-0.07201,-0.00248,-0.00498,-7.9431e-05
5004,-29.0,51.0,6.216,34.4601,0.00287,-0.1278,-0.00402,-0.00211,-7.0706e-05
5006,-25.0,51.0,5.8371,34.4684,0.01884,0.03515,-0.00035,0.00614,-6.1635e-05
5007,-23.0,51.0,5.6279,34.4818,0.04255,-0.20194,-0.00341,0.01434,-5.6985e-05
5008,-21.0,51.0,5.3228,34.5451,0.01398,-0.06845,-0.00925,0.03339,-5.2265e-05
5009,-19.0,51.0,5.1141,34.6004,0.04899,-0.09295,0.006,0.01714,-4.7482e-05
5013,-7.0,51.0,6.1743,34.8373,-0.01056,0.07905,-0.00148,0.02393,-1.7774e-05
5022,-61.0,53.0,1.4253,34.7302,0.00374,0.08249,-0.00165,0.00489,-0.000127556
5023,-59.0,53.0,1.5744,34.7372,0.00082,0.0584,-0.00017,0.00133,-0.000125011
5024,-57.0,53.0,1.7198,34.7378,0.0142,0.06171,0.00022,-0.0009,-0.000122313
5026,-53.0,53.0,2.182,34.708,0.00484,0.11651,8e-05,-0.02204,-0.000116475
5027,-51.0,53.0,2.3575,34.6638,-0.00803,0.03564,0.00375,-0.01169,-0.000113341
5035,-35.0,53.0,6.7863,34.4889,-0.03299,-0.18728,-0.00222,-0.01529,-8.3652e-05
5038,-29.0,53.0,6.2158,34.4539,-0.00777,-0.0268,-0.00149,-0.00042,-7.0706e-05
5040,-25.0,53.0,5.8766,34.4691,-0.00261,0.05871,0.00054,0.00838,-6.1635e-05
5042,-21.0,53.0,5.3142,34.5398,0.00321,-0.07679,0.0033,0.03566,-5.2265e-05
5043,-19.0,53.0,5.1852,34.6145,0.02644,-0.04987,0.0097,0.02694,-4.7482e-05
5044,-17.0,53.0,5.0728,34.6515,0.05256,-0.01047,0.01156,0.01235,-4.264e-05
5047,-11.0,53.0,5.7016,34.7667,-0.00225,0.11188,-6e-05,0.01262,-2.7828e-05
5048,-9.0,53.0,5.9601,34.794,-0.00192,0.09887,0.00278,0.01478,-2.2815e-05
5050,-3.0,53.0,6.494,34.9141,0.00822,0.18281,-0.00555,0.03603,-7.633e-06
5066,-45.0,55.0,2.6044,34.5703,0.1351,0.207,-0.03621,-0.04348,-0.000103126
5067,-43.0,55.0,3.3248,34.4576,0.2867,0.48722,-0.03795,-0.049,-9.9464e-05
5071,-35.0,55.0,6.6837,34.4822,-0.06383,-0.16656,-0.00657,-0.01934,-8.3652e-05
5072,-33.0,55.0,6.5397,34.4654,-0.08992,-0.03028,-0.0066,-0.0003,-7.9431e-05
5077,-23.0,55.0,5.6269,34.4813,-0.00386,-0.18976,-0.00333,0.01444,-5.6985e-05
5079,-17.0,55.0,5.1351,34.6691,0.00677,0.03018,0.00321,0.01255,-4.264e-05
5080,-15.0,55.0,5.4247,34.698,0.04799,0.17802,0.00475,0.0164,-3.7747e-05
5086,-1.0,55.0,6.9069,34.9887,-0.02477,0.07614,-0.00681,0.0203,-2.545e-06
5092,11.0,55.0,8.4455,35.315,-0.04187,0.18217,-0.01355,0.04565,2.7828e-05
5093,13.0,55.0,8.8432,35.4008,-0.10903,0.12755,-0.01224,0.03916,3.2807e-05
5104,-43.0,57.0,4.0672,34.4058,0.60097,0.77068,-0.02072,-0.01372,-9.9464e-05
5105,-41.0,57.0,6.163,34.4534,0.49731,0.79463,0.01958,0.03781,-9.5681e-05
5106,-39.0,57.0,6.8639,34.4993,-0.01938,0.02054,-0.00331,0.00463,-9.1781e-05
5111,-29.0,57.0,6.0591,34.4472,-0.07124,-0.11971,-0.00519,-0.00602,-7.0706e-05
5117,-17.0,57.0,5.1421,34.6748,0.00335,0.05149,0.00471,0.01229,-4.264e-05
5118,-15.0,57.0,5.4517,34.7001,-0.01811,0.17338,0.00086,0.01349,-3.7747e-05
5120,-11.0,57.0,5.7609,34.7702,-0.01157,0.09875,0.0022,0.01488,-2.7828e-05
5122,-3.0,57.0,6.4133,34.902,0.03175,0.23617,0.00904,0.03692,-7.633e-06
5124,1.0,57.0,7.0441,35.0133,-0.01169,0.10414,-0.00334,0.02215,2.545e-06
5125,3.0,57.0,7.2951,35.078,-0.01406,0.12461,-0.00422,0.02935,7.633e-06
5127,7.0,57.0,7.7192,35.1671,-0.04063,0.07208,-0.00803,0.01824,1.7774e-05
5130,13.0,57.0,8.7278,35.3791,-0.01967,0.09637,-0.00576,0.02429,3.2807e-05
5135,-61.0,59.0,1.5326,34.7353,0.05787,0.061,0.00224,0.00162,-0.000127556
5136,-59.0,59.0,1.6965,34.7398,0.08323,0.08207,-0.00089,0.00077,-0.000125011
5140,-51.0,59.0,2.3719,34.6518,0.01548,0.02074,-0.0114,-0.01074,-0.000113341
5142,-47.0,59.0,2.6093,34.5459,0.02232,0.09329,-0.00646,-0.04413,-0.000106662
5143,-45.0,59.0,3.1389,34.4345,0.21536,0.44813,-0.03476,-0.05218,-0.000103126
5146,-39.0,59.0,6.9629,34.5016,0.08495,0.03138,0.00244,0.00074,-9.1781e-05
5148,-35.0,59.0,6.5689,34.4682,-0.0832,-0.15485,-0.00531,-0.01281,-8.3652e-05
5149,-33.0,59.0,6.2951,34.4446,-0.02141,-0.16404,-0.00386,-0.01019,-7.9431e-05
5151,-29.0,59.0,5.9675,34.4388,-0.02468,-0.12958,-0.00161,-0.00256,-7.0706e-05
5154,-23.0,59.0,5.5405,34.4776,-0.04389,-0.20648,-0.00115,0.01155,-5.6985e-05
5156,-15.0,59.0,5.4072,34.7033,0.00507,0.09875,0.00078,0.01458,-3.7747e-05
5157,-13.0,59.0,5.6055,34.7379,-0.0064,0.05055,0.00247,0.01715,-3.2807e-05
5158,-11.0,59.0,5.72,34.7796,-0.01081,0.07687,0.0017,0.01479,-2.7828e-05
5159,-9.0,59.0,5.8392,34.7908,0.00367,0.07002,-0.00166,0.00178,-2.2815e-05
5160,-7.0,59.0,6.0122,34.8014,0.02479,0.093,-6e-05,0.0108,-1.7774e-05
5163,-1.0,59.0,6.8571,34.9736,-0.02207,0.09137,-0.00249,0.01968,-2.545e-06
5165,3.0,59.0,7.2611,35.0627,-0.0183,0.15294,-0.00746,0.03045,7.633e-06
5167,7.0,59.0,7.6688,35.1526,-0.02235,0.06597,-0.00659,0.01472,1.7774e-05
5171,15.0,59.0,8.845,35.4065,-0.04419,0.08281,-0.00762,0.01349,3.7747e-05
5173,19.0,59.0,8.9062,35.4206,0.0028,-0.06219,-0.00247,-0.00773,4.7482e-05
5175,-61.0,61.0,1.588,34.7382,0.0474,0.0724,0.00326,0.00063,-0.000127556
5177,-57.0,61.0,1.959,34.7308,0.02571,0.09223,-0.00173,-0.00693,-0.000122313
5180,-51.0,61.0,2.3809,34.6438,0.00176,0.021,-0.00093,-0.01344,-0.000113341
5181,-49.0,61.0,2.4225,34.6202,-0.01674,0.02996,0.00126,-0.0116,-0.000110068
5186,-39.0,61.0,6.9952,34.4983,-0.05315,-0.07555,-0.00979,-0.00905,-9.1781e-05
5187,-37.0,61.0,6.7711,34.4809,-0.21334,-0.20617,-0.01345,-0.01049,-8.777e-05
5189,-33.0,61.0,6.2359,34.4386,-0.01795,-0.07972,-0.0013,-0.00263,-7.9431e-05
5192,-27.0,61.0,5.7982,34.442,0.00147,-0.03452,-0.00081,0.00415,-6.6211e-05
5195,-21.0,61.0,5.1429,34.5223,-0.03013,-0.01837,0.00251,0.04292,-5.2265e-05
5199,-5.0,61.0,6.2189,34.843,0.00781,0.0881,-0.00248,0.0297,-1.2711e-05
5201,-1.0,61.0,6.8207,34.971,-0.00331,0.09464,-0.00087,0.01695,-2.545e-06
5202,1.0,61.0,6.9835,35.0024,-0.00068,0.07171,-0.00158,0.01585,2.545e-06
5203,3.0,61.0,7.2276,35.0569,-0.01095,0.14456,-0.00109,0.03173,7.633e-06
5206,9.0,61.0,7.8853,35.1939,-0.01451,0.15247,-0.00435,0.03157,2.2815e-05
5208,13.0,61.0,8.5516,35.3405,-0.05119,0.06799,-0.01043,0.02312,3.2807e-05
5210,17.0,61.0,8.8492,35.4069,-0.05059,0.02303,-0.00785,0.00463,4.264e-05
5211,19.0,61.0,8.8953,35.419,-0.0139,0.00376,-0.00071,0.00039,4.7482e-05
5217,-57.0,63.0,2.0134,34.7267,0.07524,0.08956,-0.00539,-0.00689,-0.000122313
5218,-55.0,63.0,2.1944,34.7109,0.02966,0.05854,-0.00345,-0.00761,-0.000119467
5223,-45.0,63.0,3.8006,34.4289,-0.21085,1.08649,0.02487,-0.04293,-0.000103126
5233,-25.0,63.0,5.6097,34.4448,-0.06268,-0.04229,-0.00263,0.00718,-6.1635e-05
5237,-17.0,63.0,5.3081,34.6897,0.06299,-0.05725,0.00315,0.0081,-4.264e-05
5245,-1.0,63.0,6.7906,34.9638,-0.01591,0.0893,-0.00265,0.0167,-2.545e-06
5250,9.0,63.0,7.8001,35.1699,-0.05855,0.19816,-0.01493,0.0376,2.2815e-05
5252,13.0,63.0,8.4563,35.3216,-0.06116,0.09817,-0.01104,0.02591,3.2807e-05
5253,15.0,63.0,8.6254,35.3629,-0.05133,0.07892,-0.01019,0.01834,3.7747e-05
5257,23.0,63.0,8.8547,35.4056,-0.02951,-0.02324,-0.00567,-0.00046,5.6985e-05
5264,-49.0,65.0,2.285,34.671,-0.06254,-0.00867,0.02441,0.00896,-0.000110068
5267,-43.0,65.0,4.8963,34.3995,-1.00275,0.544,-0.02491,0.0099,-9.9464e-05
5271,-35.0,65.0,6.2053,34.435,-0.01477,-0.00917,-0.00202,-0.0039,-8.3652e-05
5276,-25.0,65.0,5.5409,34.4416,-0.04936,-0.05703,-0.00159,0.00581,-6.1635e-05
5284,-9.0,65.0,5.7213,34.7648,0.01658,0.08805,0.00142,0.01397,-2.2815e-05
5285,-7.0,65.0,5.9326,34.7863,-0.00686,0.10157,0.00089,0.01282,-1.7774e-05
5288,-1.0,65.0,6.7725,34.9584,-0.00429,0.09763,-0.00127,0.01938,-2.545e-06
5298,19.0,65.0,8.7195,35.3866,-0.01903,0.01757,-0.00732,0.00424,4.7482e-05
5301,-65.0,67.0,0.7373,34.702,-0.08582,0.27244,-0.00371,0.0142,-0.000132178
5302,-59.0,67.0,1.9662,34.732,0.02184,0.10797,-0.00016,-0.0057,-0.000125011
5308,-43.0,67.0,3.9648,34.3752,0.00467,0.54654,-0.01291,-0.00667,-9.9464e-05
